timestamp_ns,time_s,center_row_px,center_col_px,tracked
1788946149704712716,28.207987251000002,532.0,422.0,1
1788946149736906160,28.240180695000003,529.0,421.5,1
1788946149768868602,28.272143137,529.0,421.5,1
1788946149804730372,28.308004907,530.5,421.5,1
1788946149836681390,28.339955925,530.5,421.5,1
1788946149868695115,28.37196965,537.0,424.0,1
1788946149904499331,28.407773866000003,537.5,424.5,1
1788946149936824418,28.440098953000003,543.0,425.5,1
1788946149968463775,28.471738310000003,544.5,425.5,1
1788946150004740474,28.508015009,544.5,425.5,1
1788946150036677269,28.539951804,548.5,426.0,1
1788946150068927196,28.572201731000003,548.5,425.5,1
1788946150104707929,28.607982464000003,548.5,426.0,1
1788946150136879697,28.640154232,548.5,426.0,1
1788946150168790688,28.672065223,543.0,425.0,1
1788946150204784189,28.708058724,543.0,425.0,1
1788946150236908365,28.7401829,539.5,421.0,1
1788946150268725404,28.771999939,533.0,421.5,1
1788946150304800217,28.808074752000003,533.0,421.5,1
1788946150336965741,28.840240276000003,531.5,421.5,1
1788946150368936015,28.872210550000002,531.5,421.5,1
1788946150404558273,28.907832808000002,529.5,420.5,1
1788946150440379063,28.943653598,529.5,420.5,1
1788946150471048445,28.97432298,529.0,420.5,1
1788946150504707245,29.00798178,531.0,420.5,1
1788946150536868948,29.040143483,539.0,423.5,1
1788946150568596008,29.071870543000003,539.0,423.5,1
1788946150604489322,29.107763857000002,539.0,423.5,1
1788946150636898262,29.140172797,544.5,425.5,1
1788946150668652607,29.171927142,544.5,425.5,1
1788946150704721696,29.207996231000003,547.5,425.5,1
1788946150736593319,29.239867854000003,547.5,425.5,1
1788946150768607806,29.271882341,547.5,426.5,1
1788946150804435476,29.307710011,547.5,427.0,1
1788946150836940239,29.340214774000003,542.0,426.0,1
1788946150868628056,29.371902591,542.0,426.0,1
1788946150904582881,29.407857416000002,542.0,426.0,1
1788946150936694814,29.439969349000002,533.5,421.0,1
1788946150968633162,29.471907697000002,533.5,421.5,1
1788946151004508969,29.507783504000002,528.5,422.0,1
1788946151036944865,29.5402194,528.5,421.5,1
1788946151068673905,29.571948440000003,529.5,421.5,1
1788946151104621072,29.607895607000003,529.0,421.0,1
1788946151136719995,29.639994530000003,531.5,421.5,1
1788946151168856187,29.672130722000002,532.0,421.5,1
1788946151204534379,29.707808914,533.5,422.0,1
1788946151236850515,29.740125050000003,539.0,424.0,1
1788946151268605697,29.771880232,539.0,423.5,1
1788946151304544760,29.807819295,545.0,425.5,1
1788946151336484372,29.839758907,545.5,425.5,1
1788946151368687105,29.871961640000002,548.0,426.0,1
1788946151404438969,29.907713504,548.0,426.0,1
1788946151436936016,29.940210551000003,548.5,426.0,1
1788946151468684965,29.9719595,548.5,426.5,1
1788946151504719628,30.007994163000003,548.5,426.0,1
1788946151537161295,30.040435830000003,548.5,425.5,1
1788946151568681379,30.071955914,548.5,425.5,1
1788946151604744048,30.108018583000003,548.0,425.0,1
1788946151636836409,30.140110944000003,548.0,425.0,1
1788946151669003871,30.172278406,548.0,425.0,1
1788946151704403696,30.207678231000003,548.0,425.0,1
1788946151736567890,30.239842425000003,547.5,424.5,1
1788946151768434852,30.271709387,548.0,425.0,1
1788946151804449909,30.307724444,548.0,425.0,1
1788946151836570657,30.339845192000002,548.0,424.5,1
1788946151868531020,30.371805555,548.0,424.0,1
1788946151904674910,30.407949445000003,548.5,424.0,1
1788946151936875248,30.440149783000003,548.5,424.0,1
1788946151968947243,30.472221778,548.5,423.5,1
1788946152004809690,30.508084225,548.5,423.5,1
1788946152037127336,30.540401871,548.5,423.5,1
1788946152068994413,30.572268948,548.5,424.0,1
1788946152104868599,30.608143134000002,548.0,424.0,1
1788946152136690768,30.639965303,548.0,424.5,1
1788946152168509851,30.671784386000002,547.5,424.5,1
1788946152204399990,30.707674525,547.5,424.5,1
1788946152236910229,30.740184764000002,547.5,424.5,1
1788946152268695303,30.771969838,547.5,424.5,1
1788946152304569186,30.807843721,547.5,424.5,1
1788946152336441441,30.839715976,547.5,424.5,1
1788946152368850119,30.872124654,547.5,424.5,1
1788946152404602726,30.907877261000003,547.5,424.5,1
1788946152436537896,30.939812431000004,547.5,424.0,1
1788946152468791692,30.972066227000003,547.5,424.5,1
1788946152504683198,31.007957733,548.0,424.5,1
1788946152536701318,31.039975853,548.0,424.0,1
1788946152568542742,31.071817277,548.5,424.0,1
1788946152604470645,31.107745180000002,548.5,424.0,1
1788946152636569182,31.139843717,548.5,424.0,1
1788946152668524332,31.171798867000003,548.0,424.0,1
1788946152704685455,31.207959990000003,548.0,424.0,1
1788946152736680802,31.239955337,547.5,424.0,1
1788946152768691734,31.271966269000004,547.5,424.5,1
1788946152804556118,31.307830653000003,547.5,424.5,1
1788946152837071839,31.340346374000003,547.5,425.0,1
1788946152868918039,31.372192574000003,547.5,425.0,1
1788946152904710651,31.407985186,547.5,425.0,1
1788946152936760266,31.440034801000003,547.5,425.0,1
1788946152968728653,31.472003188000002,547.5,425.0,1
1788946153004786126,31.508060661000002,547.5,425.0,1
1788946153039117858,31.542392393000004,547.5,425.0,1
1788946153071062026,31.574336561000003,547.5,424.5,1
1788946153104315836,31.607590371,548.0,424.0,1
1788946153136869800,31.640144335000002,548.0,424.0,1
1788946153168742367,31.672016902000003,548.0,424.0,1
1788946153204633632,31.707908167000003,548.0,424.0,1
1788946153236702306,31.739976841,548.0,424.0,1
1788946153268496504,31.771771039,548.0,424.0,1
1788946153304561500,31.807836035,547.5,424.5,1
1788946153336719004,31.839993539,547.5,424.5,1
1788946153368581862,31.871856397000002,547.5,424.0,1
1788946153404531151,31.907805686000003,547.5,424.5,1
1788946153436816955,31.94009149,547.5,424.5,1
1788946153468921499,31.972196034000003,547.5,424.5,1
1788946153504532007,32.007806542000004,547.5,424.5,1
1788946153536539782,32.039814317,548.0,424.0,1
1788946153568592527,32.071867062,548.0,424.5,1
1788946153604532909,32.107807444,548.5,424.5,1
1788946153637035756,32.140310291,548.5,424.5,1
1788946153668589652,32.171864187000004,548.5,424.0,1
1788946153704669507,32.207944042,548.0,424.0,1
1788946153736753431,32.240027966,548.0,424.5,1
1788946153768903603,32.272178138,548.0,424.5,1
1788946153804685413,32.307959948000004,547.5,424.0,1
1788946153836923143,32.340197678,548.0,424.5,1
1788946153868573912,32.371848447000005,548.0,424.5,1
1788946153904640734,32.407915269,548.0,424.5,1
1788946153936731579,32.440006114,547.0,423.5,1
1788946153968547985,32.47182252,547.0,423.5,1
1788946154004805298,32.508079833000004,538.0,421.5,1
1788946154036688639,32.539963174,538.0,421.5,1
1788946154068456946,32.571731481,530.0,422.0,1
1788946154104591855,32.607866390000005,530.0,422.0,1
1788946154136528343,32.639802878000005,529.0,421.5,1
1788946154168374443,32.671648978,529.0,421.5,1
1788946154204531577,32.707806112,533.0,422.5,1
1788946154236899398,32.740173933,533.0,422.0,1
1788946154268727994,32.772002529000005,533.0,422.5,1
1788946154304685014,32.807959549,542.0,425.0,1
1788946154336765857,32.840040392,542.0,425.0,1
1788946154368645054,32.871919589,549.5,425.0,1
1788946154404633928,32.907908463000005,549.5,425.0,1
1788946154436622835,32.939897370000004,548.5,425.5,1
1788946154468539565,32.9718141,547.0,425.5,1
1788946154504537126,33.007811661000005,538.5,422.5,1
1788946154536686808,33.039961343,538.5,422.0,1
1788946154568588196,33.071862731,538.5,422.0,1
1788946154600688245,33.10396278,530.5,422.0,1
1788946154620544495,33.12381903,530.5,422.0,1
1788946154652626661,33.155901196,529.5,421.0,1
1788946154684542228,33.187816763,527.0,421.0,1
1788946154720342065,33.2236166,526.5,421.0,1
1788946154752694649,33.255969184,537.0,422.5,1
1788946154784578296,33.287852831,537.0,423.0,1
1788946154820752340,33.324026875,546.0,424.5,1
1788946154852867587,33.356142122,546.0,424.5,1
1788946154884516648,33.387791183000004,549.5,425.0,1
1788946154920397629,33.423672164,549.5,425.5,1
1788946154952471909,33.455746444,543.0,424.0,1
1788946154984629824,33.487904359000005,543.0,424.0,1
1788946155020365510,33.523640045,543.0,424.0,1
1788946155052677599,33.555952134,531.5,421.5,1
1788946155084780055,33.58805459,531.0,421.5,1
1788946155120647054,33.623921589000005,529.0,421.5,1
1788946155152466855,33.65574139,529.0,421.5,1
1788946155184661489,33.687936024,527.0,421.0,1
1788946155220643815,33.723918350000005,527.0,421.0,1
1788946155252447103,33.755721638000004,539.0,423.5,1
1788946155285040333,33.788314868,539.0,424.0,1
1788946155320565912,33.823840447,539.5,424.0,1
1788946155352836391,33.856110926,548.5,424.0,1
1788946155384689847,33.887964382,548.5,424.0,1
1788946155420604629,33.923879164,548.5,425.5,1
1788946155452574319,33.955848854,548.5,425.5,1
1788946155484752296,33.988026831,542.5,422.5,1
1788946155520771048,34.024045583,540.0,422.5,1
1788946155552687998,34.055962533,529.0,422.0,1
1788946155584589593,34.087864128,529.0,422.0,1
1788946155620779438,34.124053973,530.5,422.0,1
1788946155652897317,34.156171852,528.5,421.0,1
1788946155684889498,34.188164033,528.0,421.0,1
1788946155720313962,34.223588497,532.0,422.0,1
1788946155752694617,34.255969152,532.0,422.0,1
1788946155784551230,34.287825765,542.5,424.5,1
1788946155820516127,34.323790662,542.5,424.5,1
1788946155852526313,34.355800848,548.5,425.0,1
1788946155884400450,34.387674985000004,549.0,425.0,1
1788946155920528310,34.423802845000004,547.5,425.0,1
1788946155952663056,34.455937591,547.0,425.5,1
1788946155984588350,34.487862885000006,547.0,425.5,1
1788946156020834309,34.524108844000004,535.0,422.0,1
1788946156052457118,34.555731653,535.0,422.0,1
1788946156084846291,34.588120826,527.5,422.0,1
1788946156120624535,34.62389907,529.5,422.0,1
1788946156152464568,34.655739103,526.0,421.5,1
1788946156184514193,34.687788728,526.0,421.0,1
1788946156220441569,34.723716104000005,533.0,421.0,1
1788946156252517812,34.755792347,537.5,423.0,1
1788946156284572331,34.787846866,537.5,423.0,1
1788946156320689741,34.823964276000005,545.5,424.5,1
1788946156352469037,34.855743572,545.5,424.5,1
1788946156384522927,34.887797462,549.5,425.0,1
1788946156420444796,34.923719331,549.5,425.0,1
1788946156452566560,34.955841095000004,546.5,423.5,1
1788946156484309164,34.987583699000005,546.5,423.5,1
1788946156520592196,35.023866731000005,542.0,421.0,1
1788946156552437898,35.055712433000004,532.0,421.5,1
1788946156584313550,35.087588085,532.0,421.5,1
1788946156620854262,35.124128797000004,529.0,422.0,1
1788946156652875658,35.156150193,529.0,421.0,1
1788946156684773670,35.188048205,527.0,421.0,1
1788946156720699652,35.223974187,526.5,420.5,1
1788946156752765977,35.256040512000006,538.5,423.5,1
1788946156784745052,35.288019587,542.0,424.0,1
1788946156820709456,35.323983991000006,544.0,424.5,1
1788946156852963038,35.356237573,548.0,425.0,1
1788946156884678388,35.387952923,548.0,425.0,1
1788946156920306474,35.423581009,549.0,426.5,1
1788946156952534953,35.455809488,549.0,427.0,1
1788946156984688140,35.487962675000006,540.0,423.5,1
1788946157020708325,35.523982860000004,540.0,423.5,1
1788946157052863450,35.556137985,531.0,421.0,1
1788946157084598712,35.587873247000005,529.5,421.0,1
1788946157120458224,35.623732759,529.5,421.0,1
1788946157152485965,35.6557605,529.5,421.5,1
1788946157184357437,35.687631972000005,529.5,421.5,1
1788946157220527576,35.723802111000005,532.0,421.0,1
1788946157252590920,35.755865455000006,532.5,421.0,1
1788946157284556430,35.787830965000005,542.0,424.5,1
1788946157320489344,35.823763879000005,542.0,424.5,1
1788946157352631991,35.855906526000005,549.0,425.0,1
1788946157384443713,35.887718248,549.0,425.0,1
1788946157420525497,35.923800032,548.0,426.0,1
1788946157452497675,35.95577221,548.0,426.0,1
1788946157484360147,35.987634682,548.0,426.0,1
1788946157520520071,36.023794606,534.5,422.5,1
1788946157552633219,36.055907754,534.5,422.5,1
1788946157584403397,36.087677932000005,530.0,422.5,1
1788946157620491918,36.123766453,527.0,422.5,1
1788946157652614846,36.155889381,526.0,422.0,1
1788946157684529383,36.187803918,526.0,422.5,1
1788946157720511595,36.22378613,536.0,423.5,1
1788946157752973068,36.256247603000006,536.0,423.5,1
1788946157786507533,36.289782068,536.0,423.5,1
1788946157820388830,36.323663365,545.0,426.0,1
1788946157852567369,36.355841904,545.0,426.0,1
1788946157884457483,36.387732018,549.5,425.0,1
1788946157920679332,36.423953867,550.0,425.0,1
1788946157952704535,36.455979070000005,544.0,424.5,1
1788946157984328541,36.487603076,546.5,424.5,1
1788946158020401500,36.523676035,535.0,422.0,1
1788946158052532184,36.555806719,535.0,421.5,1
1788946158084456203,36.587730738000005,533.0,421.5,1
1788946158120480722,36.623755257,530.0,422.0,1
1788946158152642147,36.655916682000004,530.0,422.0,1
1788946158184548209,36.687822744,527.0,422.0,1
1788946158220322929,36.723597464,527.0,422.0,1
1788946158252431368,36.755705903,540.5,424.0,1
1788946158284456775,36.787731310000005,540.5,424.0,1
1788946158320817429,36.824091964000004,547.5,425.0,1
1788946158352791677,36.856066212,547.5,425.0,1
1788946158384695187,36.887969722,547.5,425.0,1
1788946158420519529,36.923794064,549.5,426.0,1
1788946158452672933,36.955947468000005,549.5,426.0,1
1788946158484642289,36.987916824,540.0,423.5,1
1788946158520285392,37.023559927,539.5,423.5,1
1788946158552692489,37.055967024000005,531.5,421.5,1
1788946158584539191,37.087813726,530.5,421.5,1
1788946158620773400,37.124047935,529.5,421.0,1
1788946158652880537,37.156155072000004,529.5,421.5,1
1788946158684610378,37.187884913000005,529.5,421.5,1
1788946158720562868,37.223837403000005,530.0,422.0,1
1788946158752729099,37.256003634,530.0,422.0,1
1788946158784789613,37.288064148000004,541.5,424.5,1
1788946158820725759,37.324000294,541.5,424.5,1
1788946158852784838,37.356059373,548.5,425.0,1
1788946158884749485,37.38802402,548.5,425.0,1
1788946158920539267,37.423813802000005,549.0,425.5,1
1788946158952541684,37.455816219,549.0,426.0,1
1788946158984611833,37.487886368000005,549.0,426.0,1
1788946159020573771,37.523848306000005,536.0,422.0,1
1788946159052619071,37.555893606000005,536.0,422.0,1
1788946159084854406,37.588128941,528.0,422.0,1
1788946159120862294,37.624136829,528.0,422.0,1
1788946159152696953,37.655971488000006,526.0,421.0,1
1788946159184697126,37.687971661,526.0,420.5,1
1788946159220635996,37.723910531,535.5,423.5,1
1788946159252752721,37.756027256,535.5,423.5,1
1788946159284614716,37.787889251,535.5,423.5,1
1788946159320513645,37.82378818,545.5,425.5,1
1788946159352640080,37.855914615,545.5,425.5,1
1788946159384511785,37.887786320000004,549.5,425.5,1
1788946159420523770,37.923798305000005,549.5,426.0,1
1788946159452988898,37.956263433000004,547.0,425.5,1
1788946159484984940,37.988259475,546.5,425.5,1
1788946159520431684,38.023706219000005,536.0,421.5,1
1788946159552500593,38.055775128,536.0,421.5,1
1788946159584663194,38.087937729000004,536.0,421.5,1
1788946159620367097,38.123641632,530.0,421.5,1
1788946159652568405,38.15584294,530.0,421.5,1
1788946159684611957,38.187886492000004,527.5,420.5,1
1788946159720574509,38.223849044000005,527.5,420.5,1
1788946159752629841,38.255904376000004,540.5,423.0,1
1788946159784349137,38.287623672,540.5,423.0,1
1788946159820391466,38.323666001,547.0,425.5,1
1788946159852675450,38.355949985,547.0,425.5,1
1788946159884515180,38.387789715000004,547.0,425.0,1
1788946159920628435,38.42390297,549.5,425.0,1
1788946159952812387,38.456086922000004,549.5,425.5,1
1788946159984789443,38.488063978,544.5,423.0,1
1788946160020642558,38.523917093,544.5,423.0,1
1788946160052788135,38.55606267,533.5,420.5,1
1788946160084676453,38.587950988,530.5,420.5,1
1788946160120507668,38.623782203000005,528.5,421.0,1
1788946160152864139,38.656138674000005,528.5,421.0,1
1788946160184537708,38.687812243,528.0,421.0,1
1788946160220733784,38.724008319,532.5,420.0,1
1788946160252805910,38.756080445,532.5,419.5,1
1788946160284565210,38.787839745,543.5,424.0,1
1788946160320449971,38.823724506000005,543.5,424.0,1
1788946160352536149,38.855810684000005,548.5,426.0,1
1788946160384706876,38.887981411000005,548.5,426.0,1
1788946160420459311,38.923733846000005,548.0,427.0,1
1788946160452776920,38.956051455,548.0,427.0,1
1788946160484414545,38.98768908,543.0,425.0,1
1788946160520464689,39.023739224,536.0,423.5,1
1788946160552613155,39.055887690000006,536.0,423.5,1
1788946160584444614,39.087719149,531.5,421.0,1
1788946160620731569,39.124006104,528.5,421.0,1
1788946160652717990,39.155992525,530.0,420.5,1
1788946160684576810,39.187851345000006,530.0,420.5,1
1788946160720513857,39.223788392,533.5,422.0,1
1788946160752624804,39.255899339,534.0,422.0,1
1788946160784642392,39.287916927000005,537.5,425.5,1
1788946160820724534,39.323999069,544.5,426.0,1
1788946160852615531,39.355890066,544.5,426.0,1
1788946160884360603,39.387635138,548.5,425.5,1
1788946160920408735,39.423683270000005,549.0,425.5,1
1788946160952434832,39.455709367000004,544.5,425.5,1
1788946160984330466,39.487605001000006,544.5,426.0,1
1788946161020452990,39.523727525000005,532.0,422.5,1
1788946161052426284,39.555700819,532.0,422.5,1
1788946161084380322,39.587654857000004,532.5,422.0,1
1788946161120424582,39.623699117,529.0,422.0,1
1788946161152446586,39.655721121,529.0,422.0,1
1788946161184453866,39.687728401,526.0,422.0,1
1788946161220539403,39.723813938,526.0,422.0,1
1788946161252661092,39.755935627,539.5,424.0,1
1788946161284407724,39.787682259,536.0,424.0,1
1788946161320379131,39.823653666000006,546.5,425.5,1
1788946161352655698,39.855930233,546.5,425.5,1
1788946161384466981,39.887741516000006,548.0,425.5,1
1788946161420654804,39.923929339000004,549.5,425.5,1
1788946161452866295,39.95614083,549.5,425.5,1
1788946161484815179,39.988089714000004,548.5,425.5,1
1788946161520575858,40.023850393000004,548.5,425.5,1
1788946161552642210,40.055916745000005,548.5,425.0,1
1788946161584982476,40.088257011,548.5,425.0,1
1788946161620751124,40.124025659000004,547.5,425.0,1
1788946161652683616,40.155958151,547.5,424.0,1
1788946161684610291,40.187884826,547.5,425.0,1
1788946161720408162,40.223682697,547.5,425.0,1
1788946161752686359,40.255960894000005,547.5,425.0,1
1788946161784609872,40.287884407,547.5,425.0,1
1788946161820453206,40.323727741,547.5,425.0,1
1788946161852375927,40.355650462,547.5,425.0,1
1788946161884343634,40.387618169,547.5,425.0,1
1788946161920276690,40.423551225000004,547.5,425.0,1
1788946161952358919,40.455633454,547.5,424.5,1
1788946161984215676,40.487490211,547.5,424.5,1
1788946162020335779,40.523610314,547.5,425.0,1
1788946162052500808,40.555775343,547.5,424.5,1
1788946162084384548,40.587659083000005,547.5,424.5,1
1788946162120100642,40.623375177,547.5,424.5,1
1788946162152451697,40.655726232,548.0,424.5,1
1788946162184279150,40.687553685000005,548.0,424.5,1
1788946162220308781,40.723583316,548.0,424.5,1
1788946162252312007,40.755586542,548.5,424.0,1
1788946162284330276,40.787604811,548.5,424.0,1
1788946162320433356,40.823707891000005,548.5,424.0,1
1788946162352597729,40.855872264000006,548.5,424.0,1
1788946162384546523,40.887821058,548.5,424.0,1
1788946162420672544,40.923947079,548.5,424.0,1
1788946162452543339,40.955817874000005,548.5,424.0,1
1788946162484249765,40.987524300000004,548.5,424.0,1
1788946162520368786,41.023643321,548.0,424.5,1
1788946162552573991,41.055848526000005,548.0,424.5,1
1788946162584684501,41.087959036,548.0,424.5,1
1788946162620563373,41.123837908000006,548.0,424.5,1
1788946162652631892,41.155906427000005,548.0,424.5,1
1788946162684336852,41.187611387000004,547.5,424.5,1
1788946162720322474,41.223597009,547.5,424.5,1
1788946162752404006,41.255678541,548.5,424.5,1
1788946162784350720,41.287625255,548.5,424.5,1
1788946162820333372,41.323607907,548.5,424.5,1
1788946162852508293,41.355782828,547.5,424.5,1
1788946162884245599,41.387520134000006,547.5,424.5,1
1788946162920097772,41.423372307,547.5,424.5,1
1788946162952170264,41.455444799000006,547.5,424.5,1
1788946162984264881,41.487539416000004,548.0,425.0,1
1788946163020217055,41.523491590000006,548.0,425.0,1
1788946163052344777,41.555619312000005,547.5,424.5,1
1788946163084444302,41.587718837000004,547.5,424.5,1
1788946163120325041,41.623599576000004,548.0,424.5,1
1788946163152576881,41.655851416000004,548.0,424.5,1
1788946163184663282,41.687937817000005,548.5,424.5,1
1788946163220400217,41.723674752,548.5,424.5,1
1788946163252400823,41.755675358000005,548.5,424.5,1
